13573.606595374096,268,2017-05-15 14:46:39.606595+00:50
15394.196536097721,168,2017-05-15 15:17:00.196536+00:50
23252.28281802628,297,2017-05-15 17:27:58.282818+00:50
29778.74913367088,155,2017-05-15 19:16:44.749134+00:50
31757.294579528345,348,2017-05-15 19:49:43.294580+00:50
31762.012649838096,325,2017-05-15 19:49:48.012650+00:50
34139.94955243497,646,2017-05-15 20:29:25.949552+00:50
35021.36280108835,267,2017-05-15 20:44:07.362801+00:50
35028.790663703185,270,2017-05-15 20:44:14.790664+00:50
35224.575063911296,871,2017-05-15 20:47:30.575064+00:50
36700.369530242286,456,2017-05-15 21:12:06.369530+00:50
40700.815617468994,766,2017-05-15 22:18:46.815617+00:50
40711.281184926134,859,2017-05-15 22:18:57.281185+00:50
48217.757855520445,873,2017-05-16 00:24:03.757856+00:50
65398.77282262127,291,2017-05-16 05:10:24.772823+00:50
65401.019635972356,915,2017-05-16 05:10:27.019636+00:50
65402.73308664607,842,2017-05-16 05:10:28.733087+00:50
65405.902727142515,290,2017-05-16 05:10:31.902727+00:50
65409.90602256043,777,2017-05-16 05:10:35.906023+00:50
65410.1109108772,278,2017-05-16 05:10:36.110911+00:50
65415.89084189197,70,2017-05-16 05:10:41.890842+00:50
65416.851933138765,920,2017-05-16 05:10:42.851933+00:50
66485.11061522974,361,2017-05-16 05:28:31.110615+00:50
66714.4082865148,858,2017-05-16 05:32:20.408287+00:50
69263.52961513858,941,2017-05-16 06:14:49.529615+00:50
69268.71602386903,261,2017-05-16 06:14:54.716024+00:50
69269.79161045146,390,2017-05-16 06:14:55.791610+00:50
69270.11684433342,960,2017-05-16 06:14:56.116844+00:50
69271.94293890015,265,2017-05-16 06:14:57.942939+00:50
69275.1346480035,387,2017-05-16 06:15:01.134648+00:50
69275.28664315285,246,2017-05-16 06:15:01.286643+00:50
69278.90158799702,337,2017-05-16 06:15:04.901588+00:50
69278.9707824481,309,2017-05-16 06:15:04.970782+00:50
71440.39451585503,307,2017-05-16 06:51:06.394516+00:50
71440.50655408163,221,2017-05-16 06:51:06.506554+00:50
71441.71769935153,868,2017-05-16 06:51:07.717699+00:50
71444.30916414478,25,2017-05-16 06:51:10.309164+00:50
73470.55925168053,488,2017-05-16 07:24:56.559252+00:50
73472.31778034833,299,2017-05-16 07:24:58.317780+00:50
73475.52091279953,89,2017-05-16 07:25:01.520913+00:50
73484.56856359629,243,2017-05-16 07:25:10.568564+00:50
76166.72667435529,957,2017-05-16 08:09:52.726674+00:50
16492.56262452265,780,2017-05-16 15:24:14.562625+00:50
29812.28768751371,514,2017-05-16 19:06:14.287688+00:50
53537.93354266969,590,2017-05-17 01:41:39.933543+00:50
54553.6150539771,223,2017-05-17 01:58:35.615054+00:50
62089.73688225581,593,2017-05-17 04:04:11.736882+00:50
75802.80136235939,559,2017-05-17 07:52:44.801362+00:50
76217.85283052607,873,2017-05-17 07:59:39.852831+00:50
81696.83069407642,549,2017-05-17 09:30:58.830694+00:50
81700.98757865706,288,2017-05-17 09:31:02.987579+00:50
81702.31761293669,980,2017-05-17 09:31:04.317613+00:50
81703.22066677638,391,2017-05-17 09:31:05.220667+00:50
81703.6895432583,337,2017-05-17 09:31:05.689543+00:50
81703.93156119659,672,2017-05-17 09:31:05.931561+00:50
81706.33099972733,92,2017-05-17 09:31:08.331000+00:50
81708.8536855986,105,2017-05-17 09:31:10.853686+00:50
81711.51872246896,66,2017-05-17 09:31:13.518722+00:50
81716.55056936877,900,2017-05-17 09:31:18.550569+00:50
8196.680778058248,211,2017-05-17 15:34:47.680778+00:50
8987.063162904196,873,2017-05-17 15:47:58.063163+00:50
19683.87045323273,883,2017-05-17 18:46:14.870453+00:50
50705.79186727074,520,2017-05-18 03:23:16.791867+00:50
50991.15655986397,590,2017-05-18 03:28:02.156560+00:50
53713.23460544137,653,2017-05-18 04:13:24.234605+00:50
54020.580595030195,720,2017-05-18 04:18:31.580595+00:50
55497.14822060006,706,2017-05-18 04:43:08.148221+00:50
58158.31856071928,749,2017-05-18 05:27:29.318561+00:50
58158.71092157384,877,2017-05-18 05:27:29.710922+00:50
58160.021611736964,662,2017-05-18 05:27:31.021612+00:50
58160.226624026254,337,2017-05-18 05:27:31.226624+00:50
58165.269343514046,866,2017-05-18 05:27:36.269344+00:50
58165.39392466566,77,2017-05-18 05:27:36.393925+00:50
58167.198510549104,626,2017-05-18 05:27:38.198511+00:50
58172.371570949974,900,2017-05-18 05:27:43.371571+00:50
58185.30975227764,935,2017-05-18 05:27:56.309752+00:50
58190.38924168204,648,2017-05-18 05:28:01.389242+00:50
63990.5571496538,954,2017-05-18 07:04:41.557150+00:50
65500.79967478061,526,2017-05-18 07:29:51.799675+00:50
1423.434530446283,503,2017-05-18 11:04:22.434530+00:50
28461.35897659438,600,2017-05-18 18:35:00.358977+00:50
33759.827001844205,442,2017-05-18 20:03:18.827002+00:50
45092.94802130732,508,2017-05-18 23:12:11.948021+00:50
55864.695036125915,480,2017-05-19 02:11:43.695036+00:50
64483.87506433917,286,2017-05-19 04:35:22.875064+00:50
69320.88470629821,484,2017-05-19 05:55:59.884706+00:50
69320.9887751152,234,2017-05-19 05:55:59.988775+00:50
69322.4967129737,660,2017-05-19 05:56:01.496713+00:50
69322.66809800442,680,2017-05-19 05:56:01.668098+00:50
69322.83259807619,82,2017-05-19 05:56:01.832598+00:50
69323.66856228492,972,2017-05-19 05:56:02.668562+00:50
69324.00233728108,198,2017-05-19 05:56:03.002337+00:50
69327.63578482455,101,2017-05-19 05:56:06.635785+00:50
69328.12672862058,97,2017-05-19 05:56:07.126729+00:50
69328.93277740359,713,2017-05-19 05:56:07.932777+00:50
69329.2005996177,221,2017-05-19 05:56:08.200600+00:50
69329.82966978975,110,2017-05-19 05:56:08.829670+00:50
69330.09914935402,634,2017-05-19 05:56:09.099149+00:50
69330.8718761478,742,2017-05-19 05:56:09.871876+00:50
69331.06671268049,767,2017-05-19 05:56:10.066713+00:50
69331.61254996648,948,2017-05-19 05:56:10.612550+00:50
69331.68550529506,979,2017-05-19 05:56:10.685505+00:50
69332.68664179974,520,2017-05-19 05:56:11.686642+00:50
69335.49641339912,907,2017-05-19 05:56:14.496413+00:50
69335.61870199037,909,2017-05-19 05:56:14.618702+00:50
69335.73569374517,889,2017-05-19 05:56:14.735694+00:50
69336.42595353407,247,2017-05-19 05:56:15.425954+00:50
69337.87978978123,100,2017-05-19 05:56:16.879790+00:50
69338.77980174449,975,2017-05-19 05:56:17.779802+00:50
69340.4695871356,879,2017-05-19 05:56:19.469587+00:50
69340.91885322447,987,2017-05-19 05:56:19.918853+00:50
69344.33552680694,635,2017-05-19 05:56:23.335527+00:50
69347.95856908816,595,2017-05-19 05:56:26.958569+00:50
69348.16266215048,905,2017-05-19 05:56:27.162662+00:50
69348.63955483049,290,2017-05-19 05:56:27.639555+00:50
76872.51456905776,600,2017-05-19 08:01:51.514569+00:50
76877.90061027135,140,2017-05-19 08:01:56.900610+00:50
76878.45550304448,222,2017-05-19 08:01:57.455503+00:50
76879.49563919468,400,2017-05-19 08:01:58.495639+00:50
76879.59874472412,286,2017-05-19 08:01:58.598745+00:50
76885.78078882284,396,2017-05-19 08:02:04.780789+00:50
